AgencyCd,SiteNo,Time,Original Parameter,Original Direction,Original Unit,Original Value,Accuracy Unit,Accuracy Value,Depth to Water Below Land Surface in ft.,Water level in feet relative to NGVD29,Comment,Observation Method,Data Provided by,
USGS,373531105505901,2002-02-11T12:00:00-00:00,,,ft,13.09,ft,Unknown,13.09,7534,,,
USGS,373531105505901,2003-01-21T12:00:00-00:00,,,ft,13.46,ft,Unknown,13.46,7534,,,
USGS,373531105505901,2004-01-12T12:00:00-00:00,,,ft,13.76,ft,Unknown,13.76,7533,,,
USGS,373531105505901,2005-01-19T12:00:00-00:00,,,ft,14.03,ft,Unknown,14.03,7533,,,
USGS,373531105505901,2006-01-06T12:00:00-00:00,,,ft,14.19,ft,Unknown,14.19,7533,,,
USGS,373531105505901,2007-01-09T12:00:00-00:00,,,ft,14.26,ft,Unknown,14.26,7533,,,
USGS,373531105505901,2008-01-15T12:00:00-00:00,,,ft,14.1,ft,Unknown,14.1,7533,,,
USGS,373531105505901,2009-01-29T12:00:00-00:00,,,ft,14.54,ft,Unknown,14.54,7532,,,
USGS,373531105505901,2010-01-26T15:15:00-00:00,,,ft,13.95,ft,Unknown,13.95,7533,,,
USGS,373531105505901,2011-02-14T20:35:00-00:00,,,ft,13.83,ft,Unknown,13.83,7533,,,
USGS,373531105505901,2012-01-25T20:00:00-00:00,,,ft,13.94,ft,Unknown,13.94,7533,,,
USGS,373531105505901,2013-01-14T17:30:00-00:00,,,ft,14.07,ft,Unknown,14.07,7533,,,
USGS,373531105505901,2014-01-14T16:15:00-00:00,,,ft,14.12,ft,Unknown,14.12,7533,,,
USGS,373531105505901,2015-01-06T16:15:00-00:00,,,ft,14.34,ft,Unknown,14.34,7533,,,
USGS,373531105505901,2016-01-04T15:45:00-00:00,,,ft,14.2,ft,Unknown,14.2,7533,,,
USGS,373531105505901,2017-01-25T16:35:00-00:00,,,ft,14.41,ft,Unknown,14.41,7533,,,
USGS,373531105505901,2018-01-30T19:40:00-00:00,,,ft,13.98,ft,Unknown,13.98,7533,,,
USGS,373531105505901,2019-01-15T16:35:00-00:00,,,ft,14.54,ft,Unknown,14.54,7532,,,
USGS,373531105505901,2020-01-15T20:30:00-00:00,,,ft,14.63,ft,Unknown,14.63,7532,,,
USGS,373531105505901,2021-01-27T21:47:00-00:00,,,ft,13.48,ft,Unknown,13.48,7534,,,
USGS,373531105505901,2022-01-31T18:48:00-00:00,,,ft,14.58,ft,Unknown,14.58,7532,,,
USGS,373531105505901,2022-07-19T19:21:00-00:00,,,ft,14.78,ft,Unknown,14.78,7532,,,
USGS,373531105505901,2023-01-30T23:17:00-00:00,,,ft,14.63,ft,Unknown,14.63,7532,,,
USGS,373535105430001,2002-02-12T12:00:00-00:00,,,ft,10.63,ft,Unknown,10.63,7511,,,
USGS,373535105430001,2003-01-21T12:00:00-00:00,,,ft,10.8,ft,Unknown,10.8,7511,,,
USGS,373535105430001,2004-01-15T12:00:00-00:00,,,ft,10.81,ft,Unknown,10.81,7511,,,
USGS,373535105430001,2005-01-06T12:00:00-00:00,,,ft,10.64,ft,Unknown,10.64,7511,,,
USGS,373535105430001,2006-01-06T12:00:00-00:00,,,ft,10.84,ft,Unknown,10.84,7511,,,
USGS,373535105430001,2007-01-09T12:00:00-00:00,,,ft,10.66,ft,Unknown,10.66,7511,,,
USGS,373535105430001,2008-01-15T12:00:00-00:00,,,ft,10.6,ft,Unknown,10.6,7511,,,
USGS,373535105430001,2009-01-29T12:00:00-00:00,,,ft,10.55,ft,Unknown,10.55,7511,,,
USGS,373535105430001,2010-01-26T16:00:00-00:00,,,ft,10.64,ft,Unknown,10.64,7511,,,
USGS,373535105430001,2011-02-03T18:15:00-00:00,,,ft,10.82,ft,Unknown,10.82,7511,,,
USGS,373535105430001,2012-01-19T18:30:00-00:00,,,ft,10.85,ft,Unknown,10.85,7511,,,
USGS,373535105430001,2013-01-09T18:30:00-00:00,,,ft,10.94,ft,Unknown,10.94,7511,,,
USGS,373535105430001,2014-01-14T17:00:00-00:00,,,ft,10.83,ft,Unknown,10.83,7511,,,
USGS,373535105430001,2015-01-06T18:05:00-00:00,,,ft,10.98,ft,Unknown,10.98,7511,,,
USGS,373535105430001,2016-01-04T16:25:00-00:00,,,ft,10.99,ft,Unknown,10.99,7511,,,
USGS,373535105430001,2017-01-09T19:50:00-00:00,,,ft,11.08,ft,Unknown,11.08,7511,,,
USGS,373535105430001,2018-01-16T19:30:00-00:00,,,ft,11.06,ft,Unknown,11.06,7511,,,
USGS,373535105430001,2019-01-15T17:10:00-00:00,,,ft,11.21,ft,Unknown,11.21,7511,,,
USGS,373535105430001,2020-01-15T16:35:00-00:00,,,ft,11.2,ft,Unknown,11.2,7511,,,
USGS,373535105430001,2021-02-02T17:23:00-00:00,,,ft,11.2,ft,Unknown,11.2,7511,,,
USGS,373535105430001,2021-04-22T16:09:00-00:00,,,ft,11.1,ft,Unknown,11.1,7511,,,
USGS,373535105430001,2022-01-25T21:59:00-00:00,,,ft,11.31,ft,Unknown,11.31,7511,,,
